"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[SOCCER-]] [[JAPAN]] [[GET]] [[LUCKY]] WIN, CHINA IN SURPRISE DEFEAT.","[[ЅOCCER-]] [[JAΡAN]] [[GΕT]] [[LUСKY]] WIN, CHINA IN SURPRISE DEFEAT.",0.0,1.136454701423645,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9950999617576599,
    ""index"": 6,
    ""word"": ""J"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9684495329856873,
    ""index"": 7,
    ""word"": ""##AP"",
    ""start"": 9,
    ""end"": 11
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9932600855827332,
    ""index"": 8,
    ""word"": ""##AN"",
    ""start"": 11,
    ""end"": 13
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.5412904620170593,
    ""index"": 18,
    ""word"": ""CH"",
    ""start"": 29,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.5053945183753967,
    ""index"": 19,
    ""word"": ""##IN"",
    ""start"": 31,
    ""end"": 33
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.764613926410675,
    ""index"": 20,
    ""word"": ""##A"",
    ""start"": 33,
    ""end"": 34
  }
]","[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.40863579511642456,
    ""index"": 4,
    ""word"": ""G"",
    ""start"": 14,
    ""end"": 15
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.33995139598846436,
    ""index"": 6,
    ""word"": ""##T"",
    ""start"": 16,
    ""end"": 17
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6082440614700317,
    ""index"": 7,
    ""word"": ""L"",
    ""start"": 18,
    ""end"": 19
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.3946498930454254,
    ""index"": 8,
    ""word"": ""##U"",
    ""start"": 19,
    ""end"": 20
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.3819553852081299,
    ""index"": 9,
    ""word"": ""##С"",
    ""start"": 20,
    ""end"": 21
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.5282106399536133,
    ""index"": 10,
    ""word"": ""##K"",
    ""start"": 21,
    ""end"": 22
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.6398559212684631,
    ""index"": 15,
    ""word"": ""CH"",
    ""start"": 29,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.5514852404594421,
    ""index"": 16,
    ""word"": ""##IN"",
    ""start"": 31,
    ""end"": 33
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8140425086021423,
    ""index"": 17,
    ""word"": ""##A"",
    ""start"": 33,
    ""end"": 34
  }
]","NER",86,"Successful"
"[[Nadim]] [[Ladki]]","[[Νаdіm]] [[Lаdki]]",5.939424991607666,8.314117431640625,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996979236602783,
    ""index"": 1,
    ""word"": ""Na"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9929589033126831,
    ""index"": 2,
    ""word"": ""##di"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9990008473396301,
    ""index"": 3,
    ""word"": ""##m"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996190071105957,
    ""index"": 4,
    ""word"": ""La"",
    ""start"": 6,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9780004620552063,
    ""index"": 5,
    ""word"": ""##d"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9701476693153381,
    ""index"": 6,
    ""word"": ""##ki"",
    ""start"": 9,
    ""end"": 11
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9838601350784302,
    ""index"": 1,
    ""word"": ""Ν"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8704380989074707,
    ""index"": 2,
    ""word"": ""##а"",
    ""start"": 1,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8902616500854492,
    ""index"": 3,
    ""word"": ""##d"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8864262700080872,
    ""index"": 4,
    ""word"": ""##і"",
    ""start"": 3,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9955266118049622,
    ""index"": 5,
    ""word"": ""##m"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986289739608765,
    ""index"": 6,
    ""word"": ""L"",
    ""start"": 6,
    ""end"": 7
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9193308353424072,
    ""index"": 7,
    ""word"": ""##а"",
    ""start"": 7,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7967064380645752,
    ""index"": 8,
    ""word"": ""##d"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9729384183883667,
    ""index"": 9,
    ""word"": ""##ki"",
    ""start"": 9,
    ""end"": 11
  }
]","NER",86,"Successful"
"[[AL-AIN,]] [[United]] Arab [[Emirates]] 1996-12-06","[[AL-AIΝ,]] [[Uniteԁ]] Arab [[Emіratеs]] 1996-12-06",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9984487295150757,
    ""index"": 1,
    ""word"": ""AL"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9677125215530396,
    ""index"": 2,
    ""word"": ""-"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9955710768699646,
    ""index"": 3,
    ""word"": ""AI"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9939817786216736,
    ""index"": 4,
    ""word"": ""##N"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997562766075134,
    ""index"": 6,
    ""word"": ""United"",
    ""start"": 8,
    ""end"": 14
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997227787971497,
    ""index"": 7,
    ""word"": ""Arab"",
    ""start"": 15,
    ""end"": 19
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998668432235718,
    ""index"": 8,
    ""word"": ""Emirates"",
    ""start"": 20,
    ""end"": 28
  }
]","[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9512768983840942,
    ""index"": 1,
    ""word"": ""AL"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.42262086272239685,
    ""index"": 2,
    ""word"": ""-"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9487424492835999,
    ""index"": 3,
    ""word"": ""AI"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9001816511154175,
    ""index"": 4,
    ""word"": ""##Ν"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.5328359603881836,
    ""index"": 6,
    ""word"": ""Uniteԁ"",
    ""start"": 8,
    ""end"": 14
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.623938798904419,
    ""index"": 7,
    ""word"": ""Arab"",
    ""start"": 15,
    ""end"": 19
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6655597686767578,
    ""index"": 8,
    ""word"": ""Em"",
    ""start"": 20,
    ""end"": 22
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.40346699953079224,
    ""index"": 9,
    ""word"": ""##і"",
    ""start"": 22,
    ""end"": 23
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6005411148071289,
    ""index"": 10,
    ""word"": ""##rat"",
    ""start"": 23,
    ""end"": 26
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.3285163342952728,
    ""index"": 11,
    ""word"": ""##е"",
    ""start"": 26,
    ""end"": 27
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.6155023574829102,
    ""index"": 12,
    ""word"": ""##s"",
    ""start"": 27,
    ""end"": 28
  }
]","NER",46,"Failed"
"Japan began the defence of [[their]] Asian Cup title with a lucky 2-1 win [[against]] [[Syria]] in a Group [[C]] championship match on Friday.","Japan began the defence of [[theіr]] Asian Cup title with a lucky 2-1 win [[againѕt]] [[Sуria]] in a Group [[С]] championship match on Friday.",0.0,0.4179050922393799,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998020529747009,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9762684106826782,
    ""index"": 7,
    ""word"": ""Asian"",
    ""start"": 33,
    ""end"": 38
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9974727034568787,
    ""index"": 8,
    ""word"": ""Cup"",
    ""start"": 39,
    ""end"": 42
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997666478157043,
    ""index"": 18,
    ""word"": ""Syria"",
    ""start"": 78,
    ""end"": 83
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997643828392029,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.5476858615875244,
    ""index"": 7,
    ""word"": ""##і"",
    ""start"": 30,
    ""end"": 31
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.7917353510856628,
    ""index"": 8,
    ""word"": ""##r"",
    ""start"": 31,
    ""end"": 32
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9606682658195496,
    ""index"": 9,
    ""word"": ""Asian"",
    ""start"": 33,
    ""end"": 38
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9976131916046143,
    ""index"": 10,
    ""word"": ""Cup"",
    ""start"": 39,
    ""end"": 42
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.4179050922393799,
    ""index"": 20,
    ""word"": ""S"",
    ""start"": 78,
    ""end"": 79
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.5204841494560242,
    ""index"": 21,
    ""word"": ""##у"",
    ""start"": 79,
    ""end"": 80
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8998066782951355,
    ""index"": 22,
    ""word"": ""##ria"",
    ""start"": 80,
    ""end"": 83
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.764090359210968,
    ""index"": 25,
    ""word"": ""Group"",
    ""start"": 89,
    ""end"": 94
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.7800063490867615,
    ""index"": 26,
    ""word"": ""С"",
    ""start"": 95,
    ""end"": 96
  }
]","NER",86,"Successful"
"But China saw [[their]] luck desert them in the [[second]] match of the group, crashing to a surprise 2-0 defeat to newcomers [[Uzbekistan.]]","But China saw [[tһeir]] luck desert them in the [[seconԁ]] match of the group, crashing to a surprise 2-0 defeat to newcomers [[Uzbekіstan.]]",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998183846473694,
    ""index"": 2,
    ""word"": ""China"",
    ""start"": 4,
    ""end"": 9
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996594190597534,
    ""index"": 27,
    ""word"": ""Uzbekistan"",
    ""start"": 118,
    ""end"": 128
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997976422309875,
    ""index"": 2,
    ""word"": ""China"",
    ""start"": 4,
    ""end"": 9
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.8111602663993835,
    ""index"": 27,
    ""word"": ""U"",
    ""start"": 118,
    ""end"": 119
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.935941219329834,
    ""index"": 28,
    ""word"": ""##z"",
    ""start"": 119,
    ""end"": 120
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.6099876761436462,
    ""index"": 29,
    ""word"": ""##bek"",
    ""start"": 120,
    ""end"": 123
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.5575151443481445,
    ""index"": 30,
    ""word"": ""##і"",
    ""start"": 123,
    ""end"": 124
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9672045707702637,
    ""index"": 31,
    ""word"": ""##stan"",
    ""start"": 124,
    ""end"": 128
  }
]","NER",46,"Failed"
"China controlled most of the match and saw several chances [[missed]] until the 78th minute when Uzbek striker [[Igor]] Shkvyrin took advantage of a misdirected defensive header to lob the ball over the [[advancing]] [[Chinese]] keeper and into an empty net.","China controlled most of the match and saw several chances [[miѕsed]] until the 78th minute when Uzbek striker [[Igοr]] Shkvyrin took advantage of a misdirected defensive header to lob the ball over the [[advanсing]] [[Cһinese]] keeper and into an empty net.",5.492788791656494,8.463067054748535,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997816681861877,
    ""index"": 1,
    ""word"": ""China"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9979750514030457,
    ""index"": 18,
    ""word"": ""U"",
    ""start"": 93,
    ""end"": 94
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9894792437553406,
    ""index"": 19,
    ""word"": ""##z"",
    ""start"": 94,
    ""end"": 95
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.996921956539154,
    ""index"": 20,
    ""word"": ""##bek"",
    ""start"": 95,
    ""end"": 98
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994372725486755,
    ""index"": 22,
    ""word"": ""Igor"",
    ""start"": 107,
    ""end"": 111
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995008707046509,
    ""index"": 23,
    ""word"": ""S"",
    ""start"": 112,
    ""end"": 113
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9525272250175476,
    ""index"": 24,
    ""word"": ""##h"",
    ""start"": 113,
    ""end"": 114
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7246336340904236,
    ""index"": 25,
    ""word"": ""##k"",
    ""start"": 114,
    ""end"": 115
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8198036551475525,
    ""index"": 26,
    ""word"": ""##vy"",
    ""start"": 115,
    ""end"": 117
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9968863129615784,
    ""index"": 27,
    ""word"": ""##rin"",
    ""start"": 117,
    ""end"": 120
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.999038815498352,
    ""index"": 47,
    ""word"": ""Chinese"",
    ""start"": 205,
    ""end"": 212
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997755885124207,
    ""index"": 1,
    ""word"": ""China"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9980928301811218,
    ""index"": 18,
    ""word"": ""U"",
    ""start"": 93,
    ""end"": 94
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9908133149147034,
    ""index"": 19,
    ""word"": ""##z"",
    ""start"": 94,
    ""end"": 95
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9968242645263672,
    ""index"": 20,
    ""word"": ""##bek"",
    ""start"": 95,
    ""end"": 98
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9990847110748291,
    ""index"": 22,
    ""word"": ""I"",
    ""start"": 107,
    ""end"": 108
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9779189229011536,
    ""index"": 23,
    ""word"": ""##g"",
    ""start"": 108,
    ""end"": 109
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9349412322044373,
    ""index"": 24,
    ""word"": ""##ο"",
    ""start"": 109,
    ""end"": 110
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9980320334434509,
    ""index"": 25,
    ""word"": ""##r"",
    ""start"": 110,
    ""end"": 111
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997319579124451,
    ""index"": 26,
    ""word"": ""S"",
    ""start"": 112,
    ""end"": 113
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9639639258384705,
    ""index"": 27,
    ""word"": ""##h"",
    ""start"": 113,
    ""end"": 114
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7805978655815125,
    ""index"": 28,
    ""word"": ""##k"",
    ""start"": 114,
    ""end"": 115
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8213887810707092,
    ""index"": 29,
    ""word"": ""##vy"",
    ""start"": 115,
    ""end"": 117
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9874080419540405,
    ""index"": 30,
    ""word"": ""##rin"",
    ""start"": 117,
    ""end"": 120
  }
]","NER",86,"Successful"
"Oleg [[Shatskiku]] [[made]] sure of the win in injury time, hitting an [[unstoppable]] left foot shot from just [[outside]] the area.","Oleg [[Shаtskiku]] [[mаde]] sure of the win in injury time, hitting an [[unstoрpable]] left foot shot from just [[outѕide]] the area.",5.941165447235107,7.646137714385986,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9992066025733948,
    ""index"": 1,
    ""word"": ""Ole"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995224475860596,
    ""index"": 2,
    ""word"": ""##g"",
    ""start"": 3,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996681213378906,
    ""index"": 3,
    ""word"": ""S"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9951527118682861,
    ""index"": 4,
    ""word"": ""##hat"",
    ""start"": 6,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9679040908813477,
    ""index"": 5,
    ""word"": ""##ski"",
    ""start"": 9,
    ""end"": 12
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9797117114067078,
    ""index"": 6,
    ""word"": ""##ku"",
    ""start"": 12,
    ""end"": 14
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9987083673477173,
    ""index"": 1,
    ""word"": ""Ole"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994066953659058,
    ""index"": 2,
    ""word"": ""##g"",
    ""start"": 3,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.999618411064148,
    ""index"": 3,
    ""word"": ""S"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9441025257110596,
    ""index"": 4,
    ""word"": ""##h"",
    ""start"": 6,
    ""end"": 7
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9772287607192993,
    ""index"": 5,
    ""word"": ""##а"",
    ""start"": 7,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9963375329971313,
    ""index"": 6,
    ""word"": ""##tsk"",
    ""start"": 8,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8374950885772705,
    ""index"": 7,
    ""word"": ""##ik"",
    ""start"": 11,
    ""end"": 13
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8932402729988098,
    ""index"": 8,
    ""word"": ""##u"",
    ""start"": 13,
    ""end"": 14
  }
]","NER",86,"Successful"
"The former [[Soviet]] [[republic]] [[was]] playing in an Asian Cup finals [[tie]] for the first time.","The former [[Ѕoviet]] [[reрublic]] [[wаs]] playing in an Asian Cup finals [[tiе]] for the first time.",0.0,0.0,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9985392093658447,
    ""index"": 3,
    ""word"": ""Soviet"",
    ""start"": 11,
    ""end"": 17
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9799860715866089,
    ""index"": 9,
    ""word"": ""Asian"",
    ""start"": 45,
    ""end"": 50
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9974246025085449,
    ""index"": 10,
    ""word"": ""Cup"",
    ""start"": 51,
    ""end"": 54
  }
]","[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9859454035758972,
    ""index"": 14,
    ""word"": ""Asian"",
    ""start"": 45,
    ""end"": 50
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9976314306259155,
    ""index"": 15,
    ""word"": ""Cup"",
    ""start"": 51,
    ""end"": 54
  }
]","NER",46,"Failed"
"[[Despite]] winning the [[Asian]] Games title two years ago, [[Uzbekistan]] [[are]] in the finals as outsiders.","[[Despitе]] winning the [[Asiаn]] Games title two years ago, [[Uzbekistаn]] [[аre]] in the finals as outsiders.",0.0,0.4441823661327362,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9735670685768127,
    ""index"": 4,
    ""word"": ""Asian"",
    ""start"": 20,
    ""end"": 25
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9971873164176941,
    ""index"": 5,
    ""word"": ""Games"",
    ""start"": 26,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997908473014832,
    ""index"": 11,
    ""word"": ""Uzbekistan"",
    ""start"": 53,
    ""end"": 63
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.4441823661327362,
    ""index"": 1,
    ""word"": ""Des"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9929805397987366,
    ""index"": 6,
    ""word"": ""As"",
    ""start"": 20,
    ""end"": 22
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9945744872093201,
    ""index"": 7,
    ""word"": ""##i"",
    ""start"": 22,
    ""end"": 23
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.991786539554596,
    ""index"": 8,
    ""word"": ""##а"",
    ""start"": 23,
    ""end"": 24
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9927012920379639,
    ""index"": 9,
    ""word"": ""##n"",
    ""start"": 24,
    ""end"": 25
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9972468614578247,
    ""index"": 10,
    ""word"": ""Games"",
    ""start"": 26,
    ""end"": 31
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6375720500946045,
    ""index"": 16,
    ""word"": ""U"",
    ""start"": 53,
    ""end"": 54
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6099399924278259,
    ""index"": 17,
    ""word"": ""##z"",
    ""start"": 54,
    ""end"": 55
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.7507650256156921,
    ""index"": 18,
    ""word"": ""##bek"",
    ""start"": 55,
    ""end"": 58
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9529070854187012,
    ""index"": 19,
    ""word"": ""##ist"",
    ""start"": 58,
    ""end"": 61
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8258607387542725,
    ""index"": 20,
    ""word"": ""##а"",
    ""start"": 61,
    ""end"": 62
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9605478048324585,
    ""index"": 21,
    ""word"": ""##n"",
    ""start"": 62,
    ""end"": 63
  }
]","NER",86,"Successful"
"Two goals from defensive errors in the last [[six]] minutes allowed [[Japan]] to come from [[behind]] and collect all three points from their opening meeting against Syria.","Two goals from defensive errors in the last [[ѕіx]] minutes allowed [[Jаpan]] to come from [[beһind]] and collect all three points from their opening meeting against Syria.",0.0,2.3447628021240234,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997974038124084,
    ""index"": 12,
    ""word"": ""Japan"",
    ""start"": 64,
    ""end"": 69
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998229146003723,
    ""index"": 27,
    ""word"": ""Syria"",
    ""start"": 154,
    ""end"": 159
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9847450852394104,
    ""index"": 12,
    ""word"": ""J"",
    ""start"": 64,
    ""end"": 65
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.4253213703632355,
    ""index"": 13,
    ""word"": ""##а"",
    ""start"": 65,
    ""end"": 66
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9346963167190552,
    ""index"": 14,
    ""word"": ""##pan"",
    ""start"": 66,
    ""end"": 69
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996483325958252,
    ""index"": 29,
    ""word"": ""Syria"",
    ""start"": 154,
    ""end"": 159
  }
]","NER",86,"Successful"
