"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"SOCCER- JAPAN [[GET]] [[LUCKY]] WIN, [[CHINA]] IN SURPRISE [[DEFEAT.]]","SOCCER- JAPAN [[GΕΤ]] [[LUСKY]] WIN, [[CHΙNA]] IN SURPRISE [[DEFEAΤ.]]",0.0,1.8741182088851929,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9950999617576599,
    ""index"": 6,
    ""word"": ""J"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9684495329856873,
    ""index"": 7,
    ""word"": ""##AP"",
    ""start"": 9,
    ""end"": 11
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9932600855827332,
    ""index"": 8,
    ""word"": ""##AN"",
    ""start"": 11,
    ""end"": 13
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.5412904620170593,
    ""index"": 18,
    ""word"": ""CH"",
    ""start"": 29,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.5053945183753967,
    ""index"": 19,
    ""word"": ""##IN"",
    ""start"": 31,
    ""end"": 33
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.764613926410675,
    ""index"": 20,
    ""word"": ""##A"",
    ""start"": 33,
    ""end"": 34
  }
]","[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9959373474121094,
    ""index"": 6,
    ""word"": ""J"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9805712103843689,
    ""index"": 7,
    ""word"": ""##AP"",
    ""start"": 9,
    ""end"": 11
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9899945855140686,
    ""index"": 8,
    ""word"": ""##AN"",
    ""start"": 11,
    ""end"": 13
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6676746010780334,
    ""index"": 9,
    ""word"": ""G"",
    ""start"": 14,
    ""end"": 15
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.37943994998931885,
    ""index"": 11,
    ""word"": ""##Τ"",
    ""start"": 16,
    ""end"": 17
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.4508211612701416,
    ""index"": 12,
    ""word"": ""L"",
    ""start"": 18,
    ""end"": 19
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.4202039837837219,
    ""index"": 13,
    ""word"": ""##U"",
    ""start"": 19,
    ""end"": 20
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.38175085186958313,
    ""index"": 14,
    ""word"": ""##С"",
    ""start"": 20,
    ""end"": 21
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.3761824667453766,
    ""index"": 15,
    ""word"": ""##K"",
    ""start"": 21,
    ""end"": 22
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.6107692718505859,
    ""index"": 20,
    ""word"": ""CH"",
    ""start"": 29,
    ""end"": 31
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.4743058383464813,
    ""index"": 21,
    ""word"": ""##Ι"",
    ""start"": 31,
    ""end"": 32
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6153173446655273,
    ""index"": 22,
    ""word"": ""##NA"",
    ""start"": 32,
    ""end"": 34
  }
]","NER",107,"Successful"
"[[Nadim]] [[Ladki]]","[[Νаdіm]] [[Lаdki]]",5.939424991607666,8.314117431640625,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996979236602783,
    ""index"": 1,
    ""word"": ""Na"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9929589033126831,
    ""index"": 2,
    ""word"": ""##di"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9990008473396301,
    ""index"": 3,
    ""word"": ""##m"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996190071105957,
    ""index"": 4,
    ""word"": ""La"",
    ""start"": 6,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9780004620552063,
    ""index"": 5,
    ""word"": ""##d"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9701476693153381,
    ""index"": 6,
    ""word"": ""##ki"",
    ""start"": 9,
    ""end"": 11
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9838601350784302,
    ""index"": 1,
    ""word"": ""Ν"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8704380989074707,
    ""index"": 2,
    ""word"": ""##а"",
    ""start"": 1,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8902616500854492,
    ""index"": 3,
    ""word"": ""##d"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8864262700080872,
    ""index"": 4,
    ""word"": ""##і"",
    ""start"": 3,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9955266118049622,
    ""index"": 5,
    ""word"": ""##m"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9986289739608765,
    ""index"": 6,
    ""word"": ""L"",
    ""start"": 6,
    ""end"": 7
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9193308353424072,
    ""index"": 7,
    ""word"": ""##а"",
    ""start"": 7,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7967064380645752,
    ""index"": 8,
    ""word"": ""##d"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9729384183883667,
    ""index"": 9,
    ""word"": ""##ki"",
    ""start"": 9,
    ""end"": 11
  }
]","NER",107,"Successful"
"[[AL-AIN,]] United [[Arab]] [[Emirates]] 1996-12-06","[[AL-AIΝ,]] United [[Αrab]] [[Emiratеs]] 1996-12-06",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9984487295150757,
    ""index"": 1,
    ""word"": ""AL"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9677125215530396,
    ""index"": 2,
    ""word"": ""-"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9955710768699646,
    ""index"": 3,
    ""word"": ""AI"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9939817786216736,
    ""index"": 4,
    ""word"": ""##N"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997562766075134,
    ""index"": 6,
    ""word"": ""United"",
    ""start"": 8,
    ""end"": 14
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997227787971497,
    ""index"": 7,
    ""word"": ""Arab"",
    ""start"": 15,
    ""end"": 19
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998668432235718,
    ""index"": 8,
    ""word"": ""Emirates"",
    ""start"": 20,
    ""end"": 28
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.929649829864502,
    ""index"": 1,
    ""word"": ""AL"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.6498529314994812,
    ""index"": 2,
    ""word"": ""-"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.6195743083953857,
    ""index"": 3,
    ""word"": ""AI"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.8044977784156799,
    ""index"": 4,
    ""word"": ""##Ν"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9634481072425842,
    ""index"": 6,
    ""word"": ""United"",
    ""start"": 8,
    ""end"": 14
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.8461427092552185,
    ""index"": 7,
    ""word"": ""Α"",
    ""start"": 15,
    ""end"": 16
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.8196205496788025,
    ""index"": 8,
    ""word"": ""##rab"",
    ""start"": 16,
    ""end"": 19
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9580732583999634,
    ""index"": 9,
    ""word"": ""Em"",
    ""start"": 20,
    ""end"": 22
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9562348127365112,
    ""index"": 10,
    ""word"": ""##ira"",
    ""start"": 22,
    ""end"": 25
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.7909163236618042,
    ""index"": 11,
    ""word"": ""##t"",
    ""start"": 25,
    ""end"": 26
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.7916424870491028,
    ""index"": 12,
    ""word"": ""##е"",
    ""start"": 26,
    ""end"": 27
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.7619966864585876,
    ""index"": 13,
    ""word"": ""##s"",
    ""start"": 27,
    ""end"": 28
  }
]","NER",57,"Failed"
"Japan began the defence of their [[Asian]] Cup title with [[a]] [[lucky]] 2-1 [[win]] against Syria in a [[Group]] C championship match on Friday.","Japan began the defence of their [[Αsian]] Cup title with [[а]] [[luсky]] 2-1 [[wіn]] against Syria in a [[Grοup]] C championship match on Friday.",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998020529747009,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9762684106826782,
    ""index"": 7,
    ""word"": ""Asian"",
    ""start"": 33,
    ""end"": 38
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9974727034568787,
    ""index"": 8,
    ""word"": ""Cup"",
    ""start"": 39,
    ""end"": 42
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997666478157043,
    ""index"": 18,
    ""word"": ""Syria"",
    ""start"": 78,
    ""end"": 83
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998288154602051,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9957098960876465,
    ""index"": 7,
    ""word"": ""Α"",
    ""start"": 33,
    ""end"": 34
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9885503649711609,
    ""index"": 8,
    ""word"": ""##sian"",
    ""start"": 34,
    ""end"": 38
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9966045618057251,
    ""index"": 9,
    ""word"": ""Cup"",
    ""start"": 39,
    ""end"": 42
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998000264167786,
    ""index"": 24,
    ""word"": ""Syria"",
    ""start"": 78,
    ""end"": 83
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9657613635063171,
    ""index"": 27,
    ""word"": ""G"",
    ""start"": 89,
    ""end"": 90
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.5569449067115784,
    ""index"": 30,
    ""word"": ""##up"",
    ""start"": 92,
    ""end"": 94
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.8424281477928162,
    ""index"": 31,
    ""word"": ""C"",
    ""start"": 95,
    ""end"": 96
  }
]","NER",57,"Failed"
"But China saw their luck [[desert]] them in the [[second]] match of [[the]] group, [[crashing]] to a surprise 2-0 defeat to newcomers Uzbekistan.","But China saw their luck [[ԁesert]] them in the [[seconԁ]] match of [[thе]] group, [[crashіng]] to a surprise 2-0 defeat to newcomers Uzbekistan.",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998183846473694,
    ""index"": 2,
    ""word"": ""China"",
    ""start"": 4,
    ""end"": 9
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996594190597534,
    ""index"": 27,
    ""word"": ""Uzbekistan"",
    ""start"": 118,
    ""end"": 128
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998167157173157,
    ""index"": 2,
    ""word"": ""China"",
    ""start"": 4,
    ""end"": 9
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.999678373336792,
    ""index"": 30,
    ""word"": ""Uzbekistan"",
    ""start"": 118,
    ""end"": 128
  }
]","NER",57,"Failed"
"China [[controlled]] most of the match and saw several chances missed until the 78th minute when Uzbek striker [[Igor]] Shkvyrin took [[advantage]] of a misdirected defensive header to lob the ball over [[the]] advancing [[Chinese]] keeper and into an empty net.","China [[controlleԁ]] most of the match and saw several chances missed until the 78th minute when Uzbek striker [[Igοr]] Shkvyrin took [[advаntage]] of a misdirected defensive header to lob the ball over [[thе]] advancing [[Сhinese]] keeper and into an empty net.",5.492788791656494,8.451841354370117,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997816681861877,
    ""index"": 1,
    ""word"": ""China"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9979750514030457,
    ""index"": 18,
    ""word"": ""U"",
    ""start"": 93,
    ""end"": 94
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9894792437553406,
    ""index"": 19,
    ""word"": ""##z"",
    ""start"": 94,
    ""end"": 95
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.996921956539154,
    ""index"": 20,
    ""word"": ""##bek"",
    ""start"": 95,
    ""end"": 98
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994372725486755,
    ""index"": 22,
    ""word"": ""Igor"",
    ""start"": 107,
    ""end"": 111
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995008707046509,
    ""index"": 23,
    ""word"": ""S"",
    ""start"": 112,
    ""end"": 113
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9525272250175476,
    ""index"": 24,
    ""word"": ""##h"",
    ""start"": 113,
    ""end"": 114
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7246336340904236,
    ""index"": 25,
    ""word"": ""##k"",
    ""start"": 114,
    ""end"": 115
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8198036551475525,
    ""index"": 26,
    ""word"": ""##vy"",
    ""start"": 115,
    ""end"": 117
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9968863129615784,
    ""index"": 27,
    ""word"": ""##rin"",
    ""start"": 117,
    ""end"": 120
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.999038815498352,
    ""index"": 47,
    ""word"": ""Chinese"",
    ""start"": 205,
    ""end"": 212
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997808337211609,
    ""index"": 1,
    ""word"": ""China"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9981270432472229,
    ""index"": 18,
    ""word"": ""U"",
    ""start"": 93,
    ""end"": 94
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9888536930084229,
    ""index"": 19,
    ""word"": ""##z"",
    ""start"": 94,
    ""end"": 95
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.996677041053772,
    ""index"": 20,
    ""word"": ""##bek"",
    ""start"": 95,
    ""end"": 98
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9990105628967285,
    ""index"": 22,
    ""word"": ""I"",
    ""start"": 107,
    ""end"": 108
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9635612368583679,
    ""index"": 23,
    ""word"": ""##g"",
    ""start"": 108,
    ""end"": 109
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9450768828392029,
    ""index"": 24,
    ""word"": ""##ο"",
    ""start"": 109,
    ""end"": 110
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9982004165649414,
    ""index"": 25,
    ""word"": ""##r"",
    ""start"": 110,
    ""end"": 111
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997106194496155,
    ""index"": 26,
    ""word"": ""S"",
    ""start"": 112,
    ""end"": 113
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9688827395439148,
    ""index"": 27,
    ""word"": ""##h"",
    ""start"": 113,
    ""end"": 114
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7710531949996948,
    ""index"": 28,
    ""word"": ""##k"",
    ""start"": 114,
    ""end"": 115
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8210061192512512,
    ""index"": 29,
    ""word"": ""##vy"",
    ""start"": 115,
    ""end"": 117
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9853386878967285,
    ""index"": 30,
    ""word"": ""##rin"",
    ""start"": 117,
    ""end"": 120
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.48520442843437195,
    ""index"": 55,
    ""word"": ""С"",
    ""start"": 205,
    ""end"": 206
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.7593142986297607,
    ""index"": 56,
    ""word"": ""##hine"",
    ""start"": 206,
    ""end"": 210
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9675018787384033,
    ""index"": 57,
    ""word"": ""##se"",
    ""start"": 210,
    ""end"": 212
  }
]","NER",107,"Successful"
"[[Oleg]] [[Shatskiku]] made sure of the win in [[injury]] time, hitting an [[unstoppable]] left foot shot from just [[outside]] the area.","[[Olеg]] [[Shatskіku]] made sure of the win in [[іnjury]] time, hitting an [[unstopрable]] left foot shot from just [[outsiԁe]] the area.",5.941165447235107,7.744485855102539,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9992066025733948,
    ""index"": 1,
    ""word"": ""Ole"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995224475860596,
    ""index"": 2,
    ""word"": ""##g"",
    ""start"": 3,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996681213378906,
    ""index"": 3,
    ""word"": ""S"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9951527118682861,
    ""index"": 4,
    ""word"": ""##hat"",
    ""start"": 6,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9679040908813477,
    ""index"": 5,
    ""word"": ""##ski"",
    ""start"": 9,
    ""end"": 12
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9797117114067078,
    ""index"": 6,
    ""word"": ""##ku"",
    ""start"": 12,
    ""end"": 14
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9961373209953308,
    ""index"": 1,
    ""word"": ""O"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7825213074684143,
    ""index"": 2,
    ""word"": ""##l"",
    ""start"": 1,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.5946094989776611,
    ""index"": 3,
    ""word"": ""##е"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9914699196815491,
    ""index"": 4,
    ""word"": ""##g"",
    ""start"": 3,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.99915611743927,
    ""index"": 5,
    ""word"": ""S"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9763935208320618,
    ""index"": 6,
    ""word"": ""##hat"",
    ""start"": 6,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8582864999771118,
    ""index"": 7,
    ""word"": ""##sk"",
    ""start"": 9,
    ""end"": 11
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8073657751083374,
    ""index"": 8,
    ""word"": ""##і"",
    ""start"": 11,
    ""end"": 12
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7385460138320923,
    ""index"": 9,
    ""word"": ""##ku"",
    ""start"": 12,
    ""end"": 14
  }
]","NER",107,"Successful"
"The [[former]] Soviet republic was playing in [[an]] [[Asian]] [[Cup]] finals tie for the first time.","The [[fοrmer]] Soviet republic was playing in [[аn]] [[Aѕian]] [[Сup]] finals tie for the first time.",0.0,0.0,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9985392093658447,
    ""index"": 3,
    ""word"": ""Soviet"",
    ""start"": 11,
    ""end"": 17
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9799860715866089,
    ""index"": 9,
    ""word"": ""Asian"",
    ""start"": 45,
    ""end"": 50
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9974246025085449,
    ""index"": 10,
    ""word"": ""Cup"",
    ""start"": 51,
    ""end"": 54
  }
]","[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9983018636703491,
    ""index"": 6,
    ""word"": ""Soviet"",
    ""start"": 11,
    ""end"": 17
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.959482729434967,
    ""index"": 14,
    ""word"": ""С"",
    ""start"": 51,
    ""end"": 52
  }
]","NER",57,"Failed"
"[[Despite]] winning the Asian Games [[title]] two years ago, [[Uzbekistan]] [[are]] in the finals as [[outsiders.]]","[[Despіte]] winning the Asian Games [[titlе]] two years ago, [[Uzbеkistan]] [[arе]] in the finals as [[outsіders.]]",0.0,0.4500839114189148,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9735670685768127,
    ""index"": 4,
    ""word"": ""Asian"",
    ""start"": 20,
    ""end"": 25
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9971873164176941,
    ""index"": 5,
    ""word"": ""Games"",
    ""start"": 26,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997908473014832,
    ""index"": 11,
    ""word"": ""Uzbekistan"",
    ""start"": 53,
    ""end"": 63
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.4500839114189148,
    ""index"": 1,
    ""word"": ""Des"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.48767319321632385,
    ""index"": 2,
    ""word"": ""##p"",
    ""start"": 3,
    ""end"": 4
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.7934297323226929,
    ""index"": 4,
    ""word"": ""##te"",
    ""start"": 5,
    ""end"": 7
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9778282642364502,
    ""index"": 7,
    ""word"": ""Asian"",
    ""start"": 20,
    ""end"": 25
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9966649413108826,
    ""index"": 8,
    ""word"": ""Games"",
    ""start"": 26,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9337601661682129,
    ""index"": 17,
    ""word"": ""U"",
    ""start"": 53,
    ""end"": 54
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.8835098743438721,
    ""index"": 18,
    ""word"": ""##z"",
    ""start"": 54,
    ""end"": 55
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9052918553352356,
    ""index"": 19,
    ""word"": ""##b"",
    ""start"": 55,
    ""end"": 56
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.7180337905883789,
    ""index"": 20,
    ""word"": ""##е"",
    ""start"": 56,
    ""end"": 57
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.6736810803413391,
    ""index"": 21,
    ""word"": ""##kis"",
    ""start"": 57,
    ""end"": 60
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.5169951915740967,
    ""index"": 22,
    ""word"": ""##tan"",
    ""start"": 60,
    ""end"": 63
  }
]","NER",107,"Successful"
"Two goals from [[defensive]] errors in the last six minutes allowed [[Japan]] to come from [[behind]] and collect all three points from [[their]] [[opening]] meeting against Syria.","Two goals from [[dеfensive]] errors in the last six minutes allowed [[Jаpan]] to come from [[behіnd]] and collect all three points from [[tһeir]] [[opеning]] meeting against Syria.",0.0,2.8855533599853516,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997974038124084,
    ""index"": 12,
    ""word"": ""Japan"",
    ""start"": 64,
    ""end"": 69
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998229146003723,
    ""index"": 27,
    ""word"": ""Syria"",
    ""start"": 154,
    ""end"": 159
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9974157810211182,
    ""index"": 15,
    ""word"": ""J"",
    ""start"": 64,
    ""end"": 65
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8958360552787781,
    ""index"": 16,
    ""word"": ""##а"",
    ""start"": 65,
    ""end"": 66
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.992301344871521,
    ""index"": 17,
    ""word"": ""##pan"",
    ""start"": 66,
    ""end"": 69
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997679591178894,
    ""index"": 37,
    ""word"": ""Syria"",
    ""start"": 154,
    ""end"": 159
  }
]","NER",107,"Successful"
