"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"SOCCER- JAPAN [[GET]] [[LUCKY]] WIN, CHINA [[IN]] SURPRISE DEFEAT.","SOCCER- JAPAN [[[GET]] [[LUCKYO]] WIN, CHINA [[IBN]] SURPRISE DEFEAT.",0.0,1.349745750427246,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9950999617576599,
    ""index"": 6,
    ""word"": ""J"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9684495329856873,
    ""index"": 7,
    ""word"": ""##AP"",
    ""start"": 9,
    ""end"": 11
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9932600855827332,
    ""index"": 8,
    ""word"": ""##AN"",
    ""start"": 11,
    ""end"": 13
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.5412904620170593,
    ""index"": 18,
    ""word"": ""CH"",
    ""start"": 29,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.5053945183753967,
    ""index"": 19,
    ""word"": ""##IN"",
    ""start"": 31,
    ""end"": 33
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.764613926410675,
    ""index"": 20,
    ""word"": ""##A"",
    ""start"": 33,
    ""end"": 34
  }
]","[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9960055947303772,
    ""index"": 6,
    ""word"": ""J"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9780496954917908,
    ""index"": 7,
    ""word"": ""##AP"",
    ""start"": 9,
    ""end"": 11
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.997067391872406,
    ""index"": 8,
    ""word"": ""##AN"",
    ""start"": 11,
    ""end"": 13
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6853805184364319,
    ""index"": 12,
    ""word"": ""L"",
    ""start"": 20,
    ""end"": 21
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.3587702512741089,
    ""index"": 13,
    ""word"": ""##UC"",
    ""start"": 21,
    ""end"": 23
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6643652319908142,
    ""index"": 14,
    ""word"": ""##K"",
    ""start"": 23,
    ""end"": 24
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.5857791900634766,
    ""index"": 15,
    ""word"": ""##Y"",
    ""start"": 24,
    ""end"": 25
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.42656105756759644,
    ""index"": 16,
    ""word"": ""##O"",
    ""start"": 25,
    ""end"": 26
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.608275830745697,
    ""index"": 20,
    ""word"": ""CH"",
    ""start"": 33,
    ""end"": 35
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.5233652591705322,
    ""index"": 21,
    ""word"": ""##IN"",
    ""start"": 35,
    ""end"": 37
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8374100923538208,
    ""index"": 22,
    ""word"": ""##A"",
    ""start"": 37,
    ""end"": 38
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.5630583167076111,
    ""index"": 23,
    ""word"": ""I"",
    ""start"": 39,
    ""end"": 40
  }
]","NER",128,"Successful"
"Nadim [[Ladki]]","Nadim [[LcYadqki]]",5.939424991607666,8.557485580444336,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996979236602783,
    ""index"": 1,
    ""word"": ""Na"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9929589033126831,
    ""index"": 2,
    ""word"": ""##di"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9990008473396301,
    ""index"": 3,
    ""word"": ""##m"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996190071105957,
    ""index"": 4,
    ""word"": ""La"",
    ""start"": 6,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9780004620552063,
    ""index"": 5,
    ""word"": ""##d"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9701476693153381,
    ""index"": 6,
    ""word"": ""##ki"",
    ""start"": 9,
    ""end"": 11
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996203184127808,
    ""index"": 1,
    ""word"": ""Na"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9949978590011597,
    ""index"": 2,
    ""word"": ""##di"",
    ""start"": 2,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9993274211883545,
    ""index"": 3,
    ""word"": ""##m"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9980450868606567,
    ""index"": 4,
    ""word"": ""L"",
    ""start"": 6,
    ""end"": 7
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9745146036148071,
    ""index"": 5,
    ""word"": ""##c"",
    ""start"": 7,
    ""end"": 8
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8436214327812195,
    ""index"": 6,
    ""word"": ""##Y"",
    ""start"": 8,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9655090570449829,
    ""index"": 7,
    ""word"": ""##ad"",
    ""start"": 11,
    ""end"": 13
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9002081155776978,
    ""index"": 8,
    ""word"": ""##q"",
    ""start"": 13,
    ""end"": 14
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8816418647766113,
    ""index"": 9,
    ""word"": ""##ki"",
    ""start"": 15,
    ""end"": 17
  }
]","NER",128,"Successful"
"AL-AIN, United [[Arab]] [[Emirates]] 1996-12-06","AL-AIN, United [[A;Vrab]] [[Emi|rates]] 1996-12-06",0.0,2.3760504722595215,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9984487295150757,
    ""index"": 1,
    ""word"": ""AL"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9677125215530396,
    ""index"": 2,
    ""word"": ""-"",
    ""start"": 2,
    ""end"": 3
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9955710768699646,
    ""index"": 3,
    ""word"": ""AI"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9939817786216736,
    ""index"": 4,
    ""word"": ""##N"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997562766075134,
    ""index"": 6,
    ""word"": ""United"",
    ""start"": 8,
    ""end"": 14
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997227787971497,
    ""index"": 7,
    ""word"": ""Arab"",
    ""start"": 15,
    ""end"": 19
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998668432235718,
    ""index"": 8,
    ""word"": ""Emirates"",
    ""start"": 20,
    ""end"": 28
  }
]","[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9851763248443604,
    ""index"": 1,
    ""word"": ""AL"",
    ""start"": 0,
    ""end"": 2
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9893815517425537,
    ""index"": 3,
    ""word"": ""AI"",
    ""start"": 3,
    ""end"": 5
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.975836992263794,
    ""index"": 4,
    ""word"": ""##N"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.8902350068092346,
    ""index"": 6,
    ""word"": ""United"",
    ""start"": 8,
    ""end"": 14
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.6937006115913391,
    ""index"": 7,
    ""word"": ""A"",
    ""start"": 15,
    ""end"": 16
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9867754578590393,
    ""index"": 9,
    ""word"": ""V"",
    ""start"": 17,
    ""end"": 18
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.5564885139465332,
    ""index"": 10,
    ""word"": ""##rab"",
    ""start"": 20,
    ""end"": 23
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8327864408493042,
    ""index"": 11,
    ""word"": ""Em"",
    ""start"": 24,
    ""end"": 26
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.33245062828063965,
    ""index"": 12,
    ""word"": ""##i"",
    ""start"": 26,
    ""end"": 27
  }
]","NER",128,"Successful"
"Japan began the [[defence]] of their Asian Cup title with a [[lucky]] 2-1 win against Syria [[in]] a Group C championship match on Friday.","Japan began the [[defen&ce]] of their Asian Cup title with a [[lucZky]] 2-1 win against Syria [[i,n]] a Group C championship match on Friday.",0.0,0.0,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998020529747009,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9762684106826782,
    ""index"": 7,
    ""word"": ""Asian"",
    ""start"": 33,
    ""end"": 38
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9974727034568787,
    ""index"": 8,
    ""word"": ""Cup"",
    ""start"": 39,
    ""end"": 42
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997666478157043,
    ""index"": 18,
    ""word"": ""Syria"",
    ""start"": 78,
    ""end"": 83
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997949004173279,
    ""index"": 1,
    ""word"": ""Japan"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9814493060112,
    ""index"": 11,
    ""word"": ""Asian"",
    ""start"": 35,
    ""end"": 40
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9975973963737488,
    ""index"": 12,
    ""word"": ""Cup"",
    ""start"": 41,
    ""end"": 44
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997588992118835,
    ""index"": 25,
    ""word"": ""Syria"",
    ""start"": 82,
    ""end"": 87
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.6935595870018005,
    ""index"": 31,
    ""word"": ""C"",
    ""start"": 101,
    ""end"": 102
  }
]","NER",68,"Failed"
"But [[China]] saw their luck desert them in the second match of the group, crashing to a surprise 2-0 [[defeat]] to [[newcomers]] Uzbekistan.","But [[Cghina]] saw their luck desert them in the second match of the group, crashing to a surprise 2-0 [[defeeat]] to [[newcoLmers]] Uzbekistan.",0.0,0.4699264466762543,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998183846473694,
    ""index"": 2,
    ""word"": ""China"",
    ""start"": 4,
    ""end"": 9
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9996594190597534,
    ""index"": 27,
    ""word"": ""Uzbekistan"",
    ""start"": 118,
    ""end"": 128
  }
]","[
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9595577120780945,
    ""index"": 2,
    ""word"": ""C"",
    ""start"": 4,
    ""end"": 5
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.4699264466762543,
    ""index"": 3,
    ""word"": ""##gh"",
    ""start"": 5,
    ""end"": 8
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.9447767734527588,
    ""index"": 4,
    ""word"": ""##ina"",
    ""start"": 8,
    ""end"": 11
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.5083842277526855,
    ""index"": 31,
    ""word"": ""##L"",
    ""start"": 117,
    ""end"": 118
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9985014200210571,
    ""index"": 33,
    ""word"": ""Uzbekistan"",
    ""start"": 124,
    ""end"": 134
  }
]","NER",128,"Successful"
"China controlled most of the match and [[saw]] several chances missed until the 78th minute when Uzbek striker [[Igor]] Shkvyrin took advantage of a misdirected defensive header to lob the ball over the advancing Chinese keeper and [[into]] an empty net.","China controlled most of the match and [[sawc]] several chances missed until the 78th minute when Uzbek striker [[8Igor]] Shkvyrin took advantage of a misdirected defensive header to lob the ball over the advancing Chinese keeper and [[Uinto]] an empty net.",5.492788791656494,8.090985298156738,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997816681861877,
    ""index"": 1,
    ""word"": ""China"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9979750514030457,
    ""index"": 18,
    ""word"": ""U"",
    ""start"": 93,
    ""end"": 94
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9894792437553406,
    ""index"": 19,
    ""word"": ""##z"",
    ""start"": 94,
    ""end"": 95
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.996921956539154,
    ""index"": 20,
    ""word"": ""##bek"",
    ""start"": 95,
    ""end"": 98
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9994372725486755,
    ""index"": 22,
    ""word"": ""Igor"",
    ""start"": 107,
    ""end"": 111
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995008707046509,
    ""index"": 23,
    ""word"": ""S"",
    ""start"": 112,
    ""end"": 113
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9525272250175476,
    ""index"": 24,
    ""word"": ""##h"",
    ""start"": 113,
    ""end"": 114
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7246336340904236,
    ""index"": 25,
    ""word"": ""##k"",
    ""start"": 114,
    ""end"": 115
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8198036551475525,
    ""index"": 26,
    ""word"": ""##vy"",
    ""start"": 115,
    ""end"": 117
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9968863129615784,
    ""index"": 27,
    ""word"": ""##rin"",
    ""start"": 117,
    ""end"": 120
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.999038815498352,
    ""index"": 47,
    ""word"": ""Chinese"",
    ""start"": 205,
    ""end"": 212
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997711777687073,
    ""index"": 1,
    ""word"": ""China"",
    ""start"": 0,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9979938268661499,
    ""index"": 19,
    ""word"": ""U"",
    ""start"": 95,
    ""end"": 96
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9887118339538574,
    ""index"": 20,
    ""word"": ""##z"",
    ""start"": 96,
    ""end"": 97
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9965633749961853,
    ""index"": 21,
    ""word"": ""##bek"",
    ""start"": 97,
    ""end"": 100
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9982193112373352,
    ""index"": 25,
    ""word"": ""##gor"",
    ""start"": 112,
    ""end"": 115
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9997146725654602,
    ""index"": 26,
    ""word"": ""S"",
    ""start"": 116,
    ""end"": 117
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.96009761095047,
    ""index"": 27,
    ""word"": ""##h"",
    ""start"": 117,
    ""end"": 118
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.6654983758926392,
    ""index"": 28,
    ""word"": ""##k"",
    ""start"": 118,
    ""end"": 119
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7720839977264404,
    ""index"": 29,
    ""word"": ""##vy"",
    ""start"": 119,
    ""end"": 121
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9891001582145691,
    ""index"": 30,
    ""word"": ""##rin"",
    ""start"": 121,
    ""end"": 124
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9989748001098633,
    ""index"": 50,
    ""word"": ""Chinese"",
    ""start"": 209,
    ""end"": 216
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9954343438148499,
    ""index"": 53,
    ""word"": ""U"",
    ""start"": 228,
    ""end"": 229
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.94801926612854,
    ""index"": 54,
    ""word"": ""##int"",
    ""start"": 230,
    ""end"": 233
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.7628182172775269,
    ""index"": 55,
    ""word"": ""##o"",
    ""start"": 233,
    ""end"": 234
  }
]","NER",128,"Successful"
"Oleg Shatskiku made sure of the win in injury time, hitting an unstoppable left foot shot from [[just]] outside [[the]] [[area.]]","Oleg Shatskiku made sure of the win in injury time, hitting an unstoppable left foot shot from [[Ejust]] outside [[tehe]] [[areLa.]]",5.941165447235107,8.69477367401123,"[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9992066025733948,
    ""index"": 1,
    ""word"": ""Ole"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995224475860596,
    ""index"": 2,
    ""word"": ""##g"",
    ""start"": 3,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996681213378906,
    ""index"": 3,
    ""word"": ""S"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9951527118682861,
    ""index"": 4,
    ""word"": ""##hat"",
    ""start"": 6,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9679040908813477,
    ""index"": 5,
    ""word"": ""##ski"",
    ""start"": 9,
    ""end"": 12
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9797117114067078,
    ""index"": 6,
    ""word"": ""##ku"",
    ""start"": 12,
    ""end"": 14
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9989340901374817,
    ""index"": 1,
    ""word"": ""Ole"",
    ""start"": 0,
    ""end"": 3
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9995046854019165,
    ""index"": 2,
    ""word"": ""##g"",
    ""start"": 3,
    ""end"": 4
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9996985197067261,
    ""index"": 3,
    ""word"": ""S"",
    ""start"": 5,
    ""end"": 6
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9924039244651794,
    ""index"": 4,
    ""word"": ""##hat"",
    ""start"": 6,
    ""end"": 9
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.965478241443634,
    ""index"": 5,
    ""word"": ""##ski"",
    ""start"": 9,
    ""end"": 12
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9679008722305298,
    ""index"": 6,
    ""word"": ""##ku"",
    ""start"": 12,
    ""end"": 14
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9960622191429138,
    ""index"": 25,
    ""word"": ""E"",
    ""start"": 95,
    ""end"": 96
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.8447783589363098,
    ""index"": 26,
    ""word"": ""##ju"",
    ""start"": 97,
    ""end"": 99
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9300122261047363,
    ""index"": 27,
    ""word"": ""##st"",
    ""start"": 99,
    ""end"": 101
  }
]","NER",128,"Successful"
"[[The]] former [[Soviet]] [[republic]] was playing in an Asian Cup finals tie for the first time.","[[Thoe]] former [[Sovie*t]] [[republi*c]] was playing in an Asian Cup finals tie for the first time.",0.0,1.3967182636260986,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9985392093658447,
    ""index"": 3,
    ""word"": ""Soviet"",
    ""start"": 11,
    ""end"": 17
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9799860715866089,
    ""index"": 9,
    ""word"": ""Asian"",
    ""start"": 45,
    ""end"": 50
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9974246025085449,
    ""index"": 10,
    ""word"": ""Cup"",
    ""start"": 51,
    ""end"": 54
  }
]","[
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9182171821594238,
    ""index"": 1,
    ""word"": ""T"",
    ""start"": 0,
    ""end"": 1
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.4785010814666748,
    ""index"": 2,
    ""word"": ""##hoe"",
    ""start"": 1,
    ""end"": 5
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9828476905822754,
    ""index"": 4,
    ""word"": ""So"",
    ""start"": 13,
    ""end"": 15
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9835854768753052,
    ""index"": 18,
    ""word"": ""Asian"",
    ""start"": 51,
    ""end"": 56
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9977758526802063,
    ""index"": 19,
    ""word"": ""Cup"",
    ""start"": 57,
    ""end"": 60
  }
]","NER",128,"Successful"
"Despite [[winning]] the Asian Games title [[two]] years [[ago,]] Uzbekistan are in the finals as outsiders.","Despite [[winnNing]] the Asian Games title [[twco]] years [[Fago,]] Uzbekistan are in the finals as outsiders.",0.0,1.906097650527954,"[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9735670685768127,
    ""index"": 4,
    ""word"": ""Asian"",
    ""start"": 20,
    ""end"": 25
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9971873164176941,
    ""index"": 5,
    ""word"": ""Games"",
    ""start"": 26,
    ""end"": 31
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997908473014832,
    ""index"": 11,
    ""word"": ""Uzbekistan"",
    ""start"": 53,
    ""end"": 63
  }
]","[
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9791980981826782,
    ""index"": 7,
    ""word"": ""Asian"",
    ""start"": 22,
    ""end"": 27
  },
  {
    ""entity"": ""I-MISC"",
    ""score"": 0.9971187114715576,
    ""index"": 8,
    ""word"": ""Games"",
    ""start"": 28,
    ""end"": 33
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9325699210166931,
    ""index"": 14,
    ""word"": ""F"",
    ""start"": 52,
    ""end"": 53
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.973527729511261,
    ""index"": 15,
    ""word"": ""##ago"",
    ""start"": 54,
    ""end"": 57
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997932314872742,
    ""index"": 17,
    ""word"": ""Uzbekistan"",
    ""start"": 59,
    ""end"": 69
  }
]","NER",128,"Successful"
"Two goals from defensive errors in the last six [[minutes]] allowed Japan to come [[from]] behind and collect [[all]] three points from their opening meeting against Syria.","Two goals from defensive errors in the last six [[minute?s]] allowed Japan to come [[fhrom]] behind and collect [[Rall]] three points from their opening meeting against Syria.",0.0,0.9309048652648926,"[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997974038124084,
    ""index"": 12,
    ""word"": ""Japan"",
    ""start"": 64,
    ""end"": 69
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998229146003723,
    ""index"": 27,
    ""word"": ""Syria"",
    ""start"": 154,
    ""end"": 159
  }
]","[
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9997987151145935,
    ""index"": 14,
    ""word"": ""Japan"",
    ""start"": 66,
    ""end"": 71
  },
  {
    ""entity"": ""I-PER"",
    ""score"": 0.9309048652648926,
    ""index"": 23,
    ""word"": ""Ra"",
    ""start"": 106,
    ""end"": 109
  },
  {
    ""entity"": ""I-ORG"",
    ""score"": 0.45852363109588623,
    ""index"": 24,
    ""word"": ""##ll"",
    ""start"": 109,
    ""end"": 111
  },
  {
    ""entity"": ""I-LOC"",
    ""score"": 0.9998181462287903,
    ""index"": 32,
    ""word"": ""Syria"",
    ""start"": 160,
    ""end"": 165
  }
]","NER",128,"Successful"
